ID_Uzorka;GPS_LAT;GPS_LONG
3220;18.455255;77.457912
3221;18.498394;77.426101
3222;18.392214;77.491807
3223;18.414423;77.446988
3224;18.442968;77.368031
3225;18.517028;77.469881
3226;18.478857;77.517219
3227;18.383565;77.43231
3228;18.510684;77.470425
3229;18.52663;77.437457
3230;18.458243;77.344538
3231;18.487307;77.483707
3232;18.429581;77.384887
3233;18.338879;77.462099
3234;18.459635;77.50959
3235;18.386493;77.465343
3236;18.512885;77.401759
3237;18.480739;77.487101
3238;18.509845;77.496634
3239;18.529145;77.430867
3240;18.419151;77.421621
3241;18.386275;77.448469
3242;18.418291;77.418809
3243;18.532337;77.423771
3244;18.414479;77.42466
3245;18.374967;77.425715
3246;18.45396;77.454355
3247;18.429068;77.561687
3248;18.493158;77.463133
3249;18.377268;77.429401
3250;18.411052;77.530201
3251;18.4333;77.458494
3252;18.417192;77.534625
3253;18.377061;77.500079
3254;18.365998;77.37594
3255;18.449572;77.415414
3256;18.427025;77.498337
3257;18.314063;77.408967
3258;18.550206;77.404677
3259;18.407845;77.450206
3260;18.405978;77.41783
3261;18.487051;77.423763
3262;18.46311;77.52893
3263;18.469334;77.444207
3264;18.375973;77.413106
3265;18.405535;77.48829
3266;18.437288;77.489799
3267;18.36463;77.480378
3268;18.352917;77.420573
3269;18.451916;77.457358
3270;18.419223;77.48806
3271;18.515324;77.349624
3272;18.453194;77.410449
3273;18.408342;77.374616
3274;18.449502;77.509201
3275;18.478202;77.423374
3276;18.467691;77.460682
3277;18.462013;77.465661
3278;18.467598;77.411385
3279;18.505352;77.529595
3280;18.484747;77.488019
3281;18.447772;77.527663
3282;18.404044;77.377736
3283;18.458581;77.415237
3284;18.544118;77.444629
3285;18.408509;77.369932
3286;18.546796;77.375018
3287;18.40375;77.477129
3288;18.434958;77.452783
3289;18.492543;77.536188
3290;18.40186;77.418097
3291;18.371013;77.391272
3292;18.424266;77.475684
3293;18.370336;77.499292
3294;18.478339;77.454455
3295;18.443393;77.487972
3296;18.467597;77.407176
3297;18.461652;77.404415
3298;18.387145;77.42182
3299;18.40664;77.413589
3300;18.390159;77.42345
3301;18.410817;77.48323
3302;18.415728;77.380009
3303;18.383728;77.511708
3304;18.455424;77.417919
3305;18.406746;77.47926
3306;18.556754;77.363256
3307;18.437476;77.472163
3308;18.473649;77.534105
3309;18.446269;77.459726
3310;18.369604;77.40167
3311;18.437283;77.430292
3312;18.444923;77.491369
3313;18.567524;77.424625
3314;18.348841;77.501099
3315;18.480329;77.432223
3316;18.445533;77.554774
3317;18.423741;77.475917
3318;18.36751;77.432872
3319;18.467595;77.453952
3320;18.505225;77.433439
3321;18.462998;77.488422
3322;18.564696;77.458751
3323;18.405644;77.391559
3324;18.48619;77.551037
3325;18.443305;77.532283
3326;18.442011;77.422385
3327;18.402007;77.456597
3328;18.361279;77.508301
3329;18.381442;77.446983
3330;18.497705;77.531067
3331;18.419754;77.471936
3332;18.353936;77.419789
3333;18.505877;77.473212
3334;18.441717;77.390547
3335;18.417656;77.416012
3336;18.479193;77.489868
3337;18.364529;77.406799
3338;18.484373;77.394006
3339;18.4293;77.344292
3340;18.428612;77.504404
3341;18.363693;77.469737
3342;18.474914;77.535413
3343;18.454923;77.416819
3344;18.465378;77.448912
3345;18.472758;77.474353
3346;18.441277;77.423015
3347;18.448394;77.562525
3348;18.497951;77.493672
3349;18.380374;77.487863
3350;18.387049;77.40971
3351;18.379518;77.502217
3352;18.490812;77.421189
3353;18.439809;77.413194
3354;18.417797;77.409561
3355;18.540425;77.455699
3356;18.470062;77.380153
3357;18.395165;77.498211
3358;18.453012;77.472525
3359;18.438588;77.391122
3360;18.493266;77.405604
3361;18.420675;77.413925
3362;18.425159;77.497382
3363;18.40159;77.299755
3364;18.432298;77.376156
3365;18.542002;77.411071
3366;18.465974;77.456589
3367;18.414136;77.426749
3368;18.46422;77.363648
3369;18.351006;77.444776
3370;18.447121;77.46588
3371;18.473113;77.436807
3372;18.415229;77.515227
3373;18.489425;77.422151
3374;18.440354;77.455395
3375;18.388385;77.467307
3376;18.436047;77.472331
3377;18.476929;77.448172
3378;18.376077;77.348637
3379;18.424742;77.344525
3380;18.390905;77.444358
3381;18.481108;77.451017
3382;18.473688;77.602143
3383;18.469297;77.47717
3384;18.434375;77.502714
3385;18.45317;77.392708
3386;18.392669;77.417406
3387;18.504061;77.307176
3388;18.44504;77.45718
3389;18.37538;77.505122
3390;18.419502;77.448595
3391;18.397003;77.42233
3392;18.454286;77.421698
3393;18.472966;77.380018
3394;18.391936;77.503228
3395;18.461786;77.336094
3396;18.43178;77.493762
3397;18.50358;77.361402
3398;18.42574;77.380405
3399;18.46774;77.446853
3400;18.438352;77.369184
3401;18.491797;77.372774
3402;18.395805;77.500475
3403;18.477869;77.467302
3404;18.423472;77.458135
3405;18.399503;77.44443
3406;18.462851;77.366892
3407;18.45818;77.544938
3408;18.363486;77.394303
3409;18.428515;77.459726
3410;18.370975;77.434853
3411;18.458063;77.435334
3412;18.460967;77.581511
3413;18.441427;77.525059
3414;18.505057;77.450439
3415;18.404135;77.51282
3416;18.431022;77.423375
3417;18.438131;77.484536
3418;18.523227;77.458697
3419;18.444494;77.471387
3420;18.386201;77.465738
3421;18.419456;77.503125
3422;18.356723;77.47203
3423;18.434522;77.463454
3424;18.539698;77.388669
3425;18.410809;77.474819
3426;18.506278;77.483623
3427;18.420597;77.406785
3428;18.442734;77.372014
3429;18.447505;77.369424
3430;18.467711;77.475362
3431;18.399235;77.369953
3432;18.472026;77.452045
3433;18.495637;77.500595
3434;18.362402;77.443544
3435;18.376514;77.369359
3436;18.463116;77.517267
3437;18.495246;77.415341
3438;18.463197;77.423678
3439;18.435401;77.475513
3440;18.461177;77.41212
3441;18.457863;77.482617
3442;18.511589;77.431923
3443;18.388405;77.454988
3444;18.352742;77.436917
3445;18.462797;77.481009
3446;18.470234;77.369117
3447;18.465258;77.477803
3448;18.415499;77.434272
3449;18.483697;77.459304
3450;18.510997;77.489363
3451;18.469637;77.450339
3452;18.473393;77.450442
3453;18.475869;77.555381
3454;18.454124;77.448438
3455;18.417868;77.505416
3456;18.390129;77.501584
3457;18.495701;77.471892
3458;18.380202;77.463962
3459;18.458125;77.447271
3460;18.355583;77.42409
3461;18.525694;77.418563
3462;18.427662;77.467666
3463;18.500857;77.430481
3464;18.45703;77.476552
3465;18.358436;77.528164
3466;18.369977;77.448916
3467;18.440538;77.384144
3468;18.436671;77.463778
3469;18.414648;77.429484
3470;18.463493;77.491259
3471;18.47142;77.476722
3472;18.42349;77.399136
3473;18.398662;77.458764
3474;18.459966;77.413591
3475;18.502272;77.436842
3476;18.430087;77.413043
3477;18.512144;77.444858
3478;18.434758;77.395301
3479;18.396113;77.432904
3480;18.416927;77.44411
3481;18.414343;77.40628
3482;18.394245;77.410098
3483;18.531909;77.457881
3484;18.400542;77.451067
3485;18.448523;77.403662
3486;18.437651;77.424665
3487;18.397791;77.46486
3488;18.397833;77.45627
3489;18.462653;77.533213
3490;18.429259;77.450063
3491;18.496245;77.475538
3492;18.381557;77.509102
3493;18.523445;77.443998
3494;18.448479;77.543546
3495;18.412829;77.362524
3496;18.453146;77.383959
3497;18.41196;77.528461
3498;18.579949;77.384968
3499;18.364281;77.454648
3500;18.497181;77.432999
3501;18.465344;77.458529
3502;18.456529;77.448106
3503;18.402873;77.538354
3504;18.372247;77.420122
3505;18.492307;77.468746
3506;18.394099;77.434734
3507;18.506486;77.484064
3508;18.45465;77.428521
3509;18.477155;77.407485
3510;18.422007;77.496825
3511;18.487225;77.496965
3512;18.460988;77.491745
3513;18.383557;77.483016
3514;18.469678;77.566177
3515;18.431733;77.435066
3516;18.536973;77.426988
3517;18.461043;77.453951
3518;18.445395;77.406445
3519;18.49982;77.426448
3520;18.506495;77.48433
3521;18.518851;77.481452
3522;18.492831;77.475425
3523;18.465266;77.494955
3524;18.424066;77.444025
3525;18.427438;77.506433
3526;18.424398;77.408924
3527;18.510825;77.501127
3528;18.431126;77.417022
3529;18.459944;77.346359
3530;18.557205;77.492801
3531;18.482756;77.387278
3532;18.46224;77.533718
3533;18.454927;77.42154
3534;18.370612;77.351644
3535;18.46462;77.5271
3536;18.505403;77.490554
3537;18.45513;77.380861
3538;18.487234;77.385562
3539;18.491117;77.481972
3540;18.441284;77.51657
3541;18.378651;77.452989
3542;18.488475;77.454606
3543;18.439778;77.392746
3544;18.437385;77.475233
3545;18.36933;77.426154
3546;18.395284;77.492051
3547;18.492368;77.498441
3548;18.451357;77.494992
3549;18.419247;77.483001
3550;18.456614;77.452824
3551;18.416921;77.470555
3552;18.484096;77.483278
3553;18.456746;77.446705
3554;18.363044;77.40782
3555;18.385893;77.422152
3556;18.46064;77.35346
3557;18.499766;77.501097
3558;18.406572;77.439022
3559;18.354527;77.396057
3560;18.418018;77.458257
3561;18.42458;77.348605
3562;18.374363;77.50096
3563;18.410423;77.455273
3564;18.44861;77.401253
3565;18.453539;77.386922
3566;18.464961;77.472756
3567;18.483588;77.44384
3568;18.518962;77.490508
3569;18.469674;77.418224
3570;18.462218;77.382699
3571;18.405985;77.423875
3572;18.525894;77.370024
3573;18.49746;77.445501
3574;18.383935;77.513501
3575;18.507725;77.466567
3576;18.400717;77.502279
3577;18.423341;77.377829
3578;18.394659;77.391365
3579;18.503203;77.413893
3580;18.437266;77.498472
3581;18.374601;77.376798
3582;18.424057;77.49921
3583;18.454999;77.487382
3584;18.461678;77.413234
3585;18.395904;77.44973
3586;18.448019;77.567065
3587;18.345556;77.469927
3588;18.556848;77.492393
3589;18.45388;77.489057
3590;18.357109;77.436672
3591;18.367166;77.426646
3592;18.496429;77.506202
3593;18.431523;77.40268
3594;18.359595;77.405499
3595;18.50444;77.424876
3596;18.436603;77.432051
3597;18.472004;77.46482
3598;18.383283;77.529463
3599;18.414835;77.503168
3600;18.481768;77.436034
3601;18.435351;77.395563
3602;18.457448;77.458808
3603;18.455139;77.46296
3604;18.391142;77.418047
3605;18.484624;77.449865
3606;18.510419;77.482727
3607;18.350457;77.418833
3608;18.501847;77.495527
3609;18.414872;77.485885
3610;18.498776;77.500156
3611;18.432969;77.481808
3612;18.474111;77.521262
3613;18.423732;77.456839
3614;18.466479;77.4916
3615;18.358734;77.381809
3616;18.414661;77.461143
3617;18.366993;77.40355
3618;18.405947;77.50662
3619;18.368297;77.465615
3620;18.431245;77.517713
3621;18.491924;77.452707
3622;18.429091;77.431727
3623;18.536055;77.430055
3624;18.45472;77.437577
3625;18.410684;77.496561
3626;18.412429;77.49229
3627;18.454537;77.43718
3628;18.46841;77.464501
3629;18.470334;77.531809
3630;18.532983;77.513379
3631;18.454984;77.47975
3632;18.461902;77.406285
3633;18.452167;77.459183
3634;18.543428;77.433971
3635;18.431104;77.456795
3636;18.449227;77.463817
3637;18.489064;77.474714
3638;18.405781;77.528386
3639;18.376815;77.463277
3640;18.463039;77.359614
3641;18.362292;77.475199
3642;18.468035;77.377276
3643;18.406281;77.462491
3644;18.365179;77.413717
3645;18.581848;77.548885
3646;18.445151;77.47547
3647;18.406868;77.440644
3648;18.367254;77.462994
3649;18.404837;77.490177
3650;18.377589;77.350381
3651;18.478672;77.504923
3652;18.482921;77.471465
3653;18.488165;77.308575
3654;18.458862;77.409534
3655;18.411924;77.555878
3656;18.427762;77.416541
3657;18.425352;77.392658
3658;18.476342;77.446486
3659;18.417129;77.538598
3660;18.442648;77.413658
3661;18.424728;77.496905
3662;18.455472;77.416012
3663;18.435063;77.437067
3664;18.471979;77.375067
3665;18.431839;77.487647
3666;18.440959;77.490016
3667;18.502059;77.413571
3668;18.433957;77.410689
3669;18.466213;77.412841
3670;18.403306;77.49599
3671;18.43898;77.507245
3672;18.399973;77.385903
3673;18.451335;77.510816
3674;18.461827;77.448152
3675;18.386484;77.502998
3676;18.543911;77.406311
3677;18.459937;77.421414
3678;18.409263;77.385076
3679;18.393538;77.426233
3680;18.398469;77.457002
3681;18.571119;77.503649
3682;18.467376;77.441291
3683;18.473465;77.502206
3684;18.438927;77.447764
3685;18.467373;77.535038
3686;18.47496;77.454065
3687;18.458421;77.438059
3688;18.408369;77.460548
3689;18.381063;77.435313
3690;18.376559;77.435185
3691;18.513471;77.536705
3692;18.397195;77.422122
3693;18.455243;77.482799
3694;18.439443;77.530264
3695;18.422137;77.421739
3696;18.339183;77.491903
3697;18.34399;77.436481
3698;18.430803;77.485965
3699;18.407822;77.567497
3700;18.467173;77.450218
3701;18.344798;77.534822
3702;18.420706;77.422442
3703;18.416873;77.437596
3704;18.429273;77.43703
3705;18.441647;77.424194
3706;18.420915;77.44559
3707;18.429367;77.467898
3708;18.336367;77.49696
3709;18.512656;77.450508
3710;18.390801;77.475897
3711;18.519106;77.44216
3712;18.468334;77.465934
3713;18.412386;77.456953
3714;18.572388;77.445065
3715;18.49407;77.451095
3716;18.416945;77.487102
3717;18.456695;77.433599
3718;18.469356;77.491498
3719;18.434937;77.444483
3720;18.443048;77.433421
3721;18.434339;77.392833
3722;18.39193;77.384411
3723;18.52882;77.42478
3724;18.434777;77.462532
3725;18.515735;77.417661
3726;18.493722;77.411906
3727;18.467092;77.494336
3728;18.452368;77.526775
3729;18.388569;77.327109
3730;18.546335;77.405008
3731;18.43953;77.471252
3732;18.511761;77.438441
3733;18.495556;77.413092
3734;18.474637;77.481922
3735;18.479702;77.318141
3736;18.500576;77.454126
3737;18.3805;77.45131
3738;18.464576;77.4592
3739;18.461125;77.494577
3740;18.481416;77.384951
3741;18.432111;77.428788
3742;18.468392;77.4657
3743;18.512506;77.38506
3744;18.400057;77.538006
3745;18.410718;77.528527
3746;18.480968;77.449071
3747;18.397954;77.473985
3748;18.408128;77.366604
3749;18.461784;77.453718
3750;18.392217;77.43043
3751;18.520698;77.413839
3752;18.428371;77.487591
3753;18.511993;77.444048
3754;18.468374;77.411788
3755;18.393945;77.424414
3756;18.427928;77.40011
3757;18.39971;77.500487
3758;18.467617;77.379446
3759;18.433393;77.540714
3760;18.514498;77.431533
3761;18.393557;77.446143
3762;18.440259;77.412438
3763;18.517907;77.394562
3764;18.400015;77.482318
3765;18.374738;77.313992
3766;18.449765;77.447542
3767;18.456812;77.40475
3768;18.468233;77.390811
3769;18.522836;77.380846
3770;18.405861;77.497032
3771;18.483579;77.440621
3772;18.45813;77.528838
3773;18.397549;77.497591
3774;18.442478;77.441561
3775;18.44427;77.443975
3776;18.429238;77.386197
3777;18.498322;77.395442
3778;18.502879;77.406578
3779;18.45493;77.45415
3780;18.394775;77.381817
3781;18.438668;77.482797
3782;18.471994;77.433033
3783;18.453683;77.438364
3784;18.353785;77.378505
3785;18.460758;77.497553
3786;18.387433;77.454263
3787;18.391847;77.446927
3788;18.482044;77.48968
3789;18.356081;77.380566
3790;18.450846;77.474897
3791;18.446578;77.456922
3792;18.507557;77.474127
3793;18.454968;77.519439
3794;18.373094;77.434327
3795;18.41503;77.499268
3796;18.468334;77.499594
3797;18.38546;77.403821
3798;18.510617;77.482838
3799;18.397348;77.451921
3800;18.452111;77.495605
3801;18.520394;77.411819
3802;18.462927;77.48396
3803;18.386461;77.373253
3804;18.413743;77.396364
3805;18.392079;77.48085
3806;18.349251;77.401287
3807;18.491487;77.363984
3808;18.400671;77.423393
3809;18.419613;77.509155
3810;18.392895;77.447244
3811;18.417213;77.503249
3812;18.446248;77.442324
3813;18.510917;77.403598
3814;18.478065;77.522519
3815;18.509136;77.460992
3816;18.468197;77.42635
3817;18.486841;77.432114
3818;18.460343;77.453904
3819;18.396964;77.407099
3820;18.417845;77.424994
3821;18.388589;77.408814
3822;18.367865;77.532738
3823;18.474513;77.426169
3824;18.386291;77.474609
3825;18.454881;77.399677
3826;18.427986;77.452236
3827;18.415376;77.499884
3828;18.454921;77.409227
3829;18.402945;77.472206
3830;18.480786;77.480796
3831;18.408093;77.468676
3832;18.407206;77.423437
3833;18.418504;77.454525
3834;18.407397;77.399229
3835;18.43802;77.376571
3836;18.452229;77.414393
3837;18.461039;77.459327
3838;18.384492;77.450406
3839;18.44638;77.405536
3840;18.412659;77.464498
3841;18.497526;77.392589
3842;18.461996;77.52166
3843;18.409969;77.445301
3844;18.414177;77.465074
3845;18.534456;77.465503
3846;18.362883;77.400913
3847;18.521058;77.459444
3848;18.492795;77.461693
3849;18.502733;77.505411
3850;18.48539;77.456517
3851;18.40035;77.514681
3852;18.442916;77.547027
3853;18.460884;77.517755
3854;18.480105;77.358993
3855;18.488599;77.390848
3856;18.422875;77.499348
3857;18.468014;77.405654
3858;18.425826;77.356836
3859;18.396452;77.534487
3860;18.393322;77.466113
3861;18.451118;77.525476
3862;18.353863;77.452822
3863;18.501002;77.51367
3864;18.47743;77.436712
3865;18.384302;77.501674
3866;18.442674;77.451526
3867;18.399369;77.432949
3868;18.415214;77.39508
3869;18.381183;77.412701
3870;18.46384;77.41829
3871;18.451823;77.483015
3872;18.518156;77.420289
3873;18.448657;77.425657
3874;18.412612;77.534109
3875;18.529992;77.475811
3876;18.434886;77.4553
3877;18.402391;77.412816
3878;18.472781;77.434848
3879;18.505468;77.415781
3880;18.470127;77.38835
3881;18.429393;77.443167
3882;18.4149;77.382695
3883;18.441021;77.507865
3884;18.37022;77.463706
3885;18.431039;77.444859
3886;18.377953;77.467234
3887;18.452076;77.465441
3888;18.485368;77.427492
3889;18.464657;77.414209
3890;18.403191;77.397552
3891;18.412501;77.519791
3892;18.556607;77.424392
3893;18.458674;77.380576
3894;18.410468;77.46001
3895;18.498454;77.454804
3896;18.491774;77.426747
3897;18.470364;77.437804
3898;18.480066;77.424456
3899;18.421832;77.473866
3900;18.450297;77.448419
3901;18.402081;77.449753
3902;18.440665;77.371516
3903;18.52024;77.51693
3904;18.359129;77.468278
3905;18.461288;77.432208
3906;18.461633;77.438987
3907;18.424342;77.437999
3908;18.454568;77.488892
3909;18.41343;77.570528
3910;18.45166;77.434372
3911;18.418447;77.501098
3912;18.453284;77.436926
3913;18.423092;77.382304
3914;18.498262;77.461944
3915;18.43102;77.495159
3916;18.462312;77.48473
3917;18.435478;77.432297
3918;18.517881;77.513394
3919;18.481817;77.476779
3920;18.479193;77.460472
3921;18.443726;77.406611
3922;18.390279;77.491768
3923;18.390491;77.461866
3924;18.404303;77.561145
3925;18.45847;77.550739
3926;18.302565;77.415545
3927;18.357629;77.453641
3928;18.524764;77.479773
3929;18.519771;77.450833
3930;18.439957;77.494457
3931;18.434095;77.585382
3932;18.453046;77.449797
3933;18.448536;77.560841
3934;18.57052;77.530088
3935;18.396743;77.378096
3936;18.369897;77.494878
3937;18.422702;77.481754
3938;18.482486;77.426226
3939;18.487312;77.463041
3940;18.416966;77.421169
3941;18.475075;77.502179
3942;18.498477;77.369974
3943;18.473938;77.501305
3944;18.44132;77.40876
3945;18.534146;77.39741
3946;18.529887;77.557878
3947;18.468638;77.404437
3948;18.51971;77.451262
3949;18.378571;77.454564
3950;18.495498;77.479419
3951;18.460721;77.428418
3952;18.401731;77.488496
3953;18.446152;77.39239
3954;18.396514;77.522354
3955;18.415666;77.464864
3956;18.441171;77.374737
3957;18.460715;77.432452
3958;18.481099;77.391812
3959;18.422994;77.435559
3960;18.437461;77.435421
3961;18.420039;77.527095
3962;18.41423;77.349613
3963;18.515038;77.517946
3964;18.396331;77.457855
3965;18.471959;77.403738
3966;18.54772;77.474744
3967;18.359993;77.435788
3968;18.429423;77.459468
3969;18.365529;77.410902
3970;18.540169;77.489028
3971;18.429507;77.504357
3972;18.443808;77.45505
3973;18.376071;77.45076
3974;18.398047;77.480434
3975;18.441935;77.466011
3976;18.402069;77.436667
3977;18.425985;77.464977
3978;18.482839;77.420673
3979;18.423716;77.499405
3980;18.487198;77.429703
3981;18.420438;77.401357
3982;18.362073;77.423866
3983;18.408618;77.389095
3984;18.465137;77.410084
3985;18.543399;77.351708
3986;18.408341;77.452099
3987;18.414189;77.42685
3988;18.476168;77.488732
3989;18.463371;77.464742
3990;18.536386;77.478279
3991;18.562633;77.457875
3992;18.383438;77.456238
3993;18.518177;77.504785
3994;18.464243;77.481183
3995;18.551952;77.445732
3996;18.472958;77.443415
3997;18.475834;77.540916
3998;18.434498;77.481683
3999;18.413735;77.396249
4000;18.428324;77.424214
4001;18.499661;77.468715
4002;18.374831;77.484044
4003;18.357307;77.410051
4004;18.408607;77.42097
4005;18.434983;77.48541
4006;18.476415;77.409373
4007;18.376086;77.445329
4008;18.453171;77.41648
4009;18.452143;77.440951
4010;18.481628;77.416914
4011;18.47434;77.428697
4012;18.430186;77.406647
4013;18.305649;77.45184
4014;18.324014;77.445512
4015;18.372772;77.410664
4016;18.512196;77.463709
4017;18.487403;77.531449
4018;18.436915;77.425329
4019;18.492321;77.498382
4020;18.437097;77.482323
4021;18.395065;77.443164
4022;18.481008;77.485514
4023;18.419376;77.49571
4024;18.427811;77.492313
4025;18.49387;77.531402
4026;18.487759;77.536242
4027;18.409121;77.493456
4028;18.435469;77.417712
4029;18.417732;77.418289
4030;18.476076;77.483439
4031;18.504817;77.430251
4032;18.427095;77.438856
4033;18.356987;77.363146
4034;18.433297;77.39499
4035;18.365694;77.439963
4036;18.460754;77.464181
4037;18.475445;77.437698
4038;18.403086;77.469589
4039;18.440486;77.457058
4040;18.382506;77.45176
4041;18.390512;77.430078
4042;18.437901;77.444367
4043;18.442608;77.455728
4044;18.482859;77.448261
4045;18.438243;77.363549
4046;18.357356;77.495739
4047;18.488247;77.503917
4048;18.477409;77.477558
4049;18.407405;77.413226
4050;18.406717;77.573679
4051;18.439482;77.583203
4052;18.459189;77.381135
4053;18.481307;77.49462
4054;18.494774;77.510305
4055;18.440085;77.438745
4056;18.421529;77.490928
4057;18.444527;77.471591
4058;18.575533;77.352815
4059;18.39553;77.451677
4060;18.39307;77.482402
4061;18.441729;77.510653
4062;18.452057;77.432596
4063;18.461505;77.477616
4064;18.400084;77.493012
4065;18.419742;77.474112
4066;18.467556;77.464378
4067;18.410254;77.4194
4068;18.496993;77.497963
4069;18.413657;77.416978
4070;18.529136;77.33545
4071;18.467208;77.479461
4072;18.463986;77.474036
4073;18.40221;77.505342
4074;18.437655;77.434404
4075;18.454825;77.42739
4076;18.465488;77.456121
4077;18.465914;77.407878
4078;18.465292;77.471861
4079;18.505388;77.436419
4080;18.492302;77.39625
4081;18.392774;77.514972
4082;18.345837;77.467045
4083;18.493722;77.427329
4084;18.398266;77.429333
4085;18.519503;77.471428
4086;18.345177;77.496359
4087;18.458378;77.48494
4088;18.503532;77.439765
4089;18.466796;77.462237
4090;18.396497;77.423791
4091;18.521069;77.361568
4092;18.374359;77.493241
4093;18.418657;77.501835
4094;18.492338;77.421603
4095;18.498244;77.438506
4096;18.364144;77.395486
4097;18.492788;77.411243
4098;18.524981;77.464276
4099;18.49228;77.441011
4100;18.425755;77.421699
4101;18.428576;77.455603
4102;18.489118;77.420331
4103;18.541571;77.462469
4104;18.457728;77.450794
4105;18.393843;77.366628
4106;18.397441;77.474156
4107;18.406105;77.341473
4108;18.366954;77.517504
4109;18.498218;77.45897
4110;18.493627;77.411069
4111;18.431565;77.403507
4112;18.53189;77.416489
4113;18.455485;77.472797
4114;18.49685;77.424624
4115;18.377652;77.441667
4116;18.385362;77.480917
4117;18.340749;77.504957
4118;18.415545;77.453911
4119;18.397952;77.374933
4120;18.442769;77.469264
4121;18.483999;77.428725
4122;18.461353;77.404414
4123;18.435563;77.391445
4124;18.405852;77.467842
4125;18.414833;77.443141
4126;18.504521;77.515961
4127;18.449653;77.582294
4128;18.420013;77.434757
4129;18.430276;77.551855
4130;18.41199;77.518319
4131;18.454837;77.441002
4132;18.465678;77.40713
4133;18.438861;77.424349
4134;18.491658;77.463528
4135;18.440094;77.514542
4136;18.443441;77.410026
4137;18.403832;77.468074
4138;18.438413;77.462514
4139;18.468005;77.523929
4140;18.477269;77.438854
4141;18.465347;77.422487
4142;18.388857;77.44247
4143;18.437242;77.519244
4144;18.390452;77.455922
4145;18.402672;77.508404
4146;18.411754;77.452514
4147;18.46163;77.448551
4148;18.476222;77.461308
4149;18.502107;77.452677
4150;18.419971;77.506797
4151;18.4227;77.438075
4152;18.470945;77.519465
4153;18.525338;77.409093
4154;18.452019;77.393377
4155;18.452855;77.468835
4156;18.455865;77.417623
4157;18.409136;77.514102
4158;18.467634;77.441287
4159;18.498029;77.447991
4160;18.510355;77.447008
4161;18.450111;77.461396
4162;18.403406;77.40491
4163;18.422872;77.435966
4164;18.421313;77.53879
4165;18.451125;77.459062
4166;18.458398;77.482423
4167;18.453788;77.416353
4168;18.362023;77.424677
4169;18.442645;77.423839
4170;18.40024;77.473761
4171;18.462326;77.508982
4172;18.351862;77.43531
4173;18.440557;77.389327
4174;18.503114;77.49766
4175;18.385654;77.456487
4176;18.343614;77.502792
4177;18.45283;77.372445
4178;18.470121;77.423393
4179;18.537809;77.415749
4180;18.45089;77.496566
4181;18.453408;77.474784
4182;18.441795;77.442756
4183;18.532319;77.446426
4184;18.394343;77.467524
4185;18.474471;77.471463
4186;18.453138;77.45938
4187;18.498546;77.315877
4188;18.472394;77.489313
4189;18.419785;77.480523
4190;18.449893;77.384028
4191;18.341342;77.401686
4192;18.435155;77.383492
4193;18.38759;77.531018
4194;18.5306;77.452969
4195;18.568891;77.420909
4196;18.410832;77.496891
4197;18.435879;77.434079
4198;18.419172;77.483631
4199;18.516284;77.411186
4200;18.423612;77.338081
4201;18.437614;77.478359
4202;18.398311;77.463427
4203;18.490803;77.382316
4204;18.348962;77.450898
4205;18.472838;77.374714
4206;18.459527;77.452931
4207;18.417272;77.456259
4208;18.423116;77.470859
4209;18.363739;77.516923
4210;18.380966;77.497599
4211;18.434391;77.408962
4212;18.463866;77.466084
4213;18.455361;77.456589
4214;18.473067;77.477632
4215;18.534603;77.454358
4216;18.329936;77.512164
4217;18.412389;77.345815
4218;18.444155;77.431042
4219;18.49088;77.462395
4220;18.526137;77.406767
4221;18.446598;77.503731
4222;18.361611;77.484907
4223;18.336074;77.465902
4224;18.435399;77.375753
4225;18.36517;77.350147
4226;18.397414;77.411071
4227;18.526488;77.45962
4228;18.444666;77.484508
4229;18.504767;77.416328
4230;18.461269;77.378868
4231;18.404242;77.418165
4232;18.52795;77.445622
4233;18.511433;77.425166
4234;18.357177;77.489601
4235;18.417929;77.470977
4236;18.467577;77.506438
4237;18.404491;77.494971
4238;18.430574;77.411337
4239;18.397159;77.392433
4240;18.412232;77.408018
4241;18.3867;77.473892
4242;18.416904;77.477082
4243;18.390676;77.37546
4244;18.457183;77.387949
4245;18.449621;77.467372
4246;18.501296;77.452059
4247;18.431835;77.412858
4248;18.515573;77.580483
4249;18.41531;77.456961
4250;18.466634;77.411054
4251;18.433754;77.470187
4252;18.533858;77.413238
4253;18.389737;77.467342
4254;18.488386;77.419991
4255;18.388192;77.456574
4256;18.502295;77.442355
4257;18.410562;77.435608
4258;18.460531;77.426342
4259;18.356433;77.427878
4260;18.421671;77.49827
4261;18.408069;77.393836
4262;18.450228;77.496096
4263;18.370043;77.476212
4264;18.446762;77.489017
4265;18.527026;77.425514
4266;18.48928;77.446981
4267;18.409446;77.464713
4268;18.454334;77.502766
4269;18.472221;77.398956
4270;18.452041;77.441238
4271;18.512143;77.441327
4272;18.47449;77.480425
4273;18.450466;77.49811
4274;18.483582;77.428369
4275;18.350483;77.45167
4276;18.39931;77.423361
4277;18.381591;77.447538
4278;18.428632;77.461349
4279;18.444433;77.417912
4280;18.469601;77.393505
4281;18.443941;77.362553
4282;18.35426;77.508486
4283;18.316076;77.489032
4284;18.482089;77.459942
4285;18.389025;77.419256
4286;18.408633;77.532559
4287;18.384471;77.392688
4288;18.457608;77.479883
4289;18.454629;77.542011
4290;18.366526;77.354404
4291;18.380707;77.469995
4292;18.439618;77.521019
4293;18.483609;77.435234
4294;18.551415;77.520064
